;familyKey;family;rank
4662;3653.0;suctobelbidae;family
4663;3654.0;synichotritiidae;family
4664;3655.0;tectocepheidae;family
4665;3656.0;teratoppiidae;family
4666;3657.0;thyrisomidae;family
4667;3658.0;trhypochthoniidae;family
4668;3659.0;trizetidae;family
4669;3660.0;acalyptonotidae;family
4670;3661.0;arrenuridae;family
4671;3662.0;bdellidae;family
4672;3663.0;clathrosperchonidae;family
4673;3664.0;hydrachnidae;family
4674;3665.0;hygrobatidae;family
4675;3666.0;krendowskiidae;family
4676;3667.0;mideidae;family
4677;3668.0;oxidae;family
4678;3669.0;pionidae;family
4679;3670.0;pontarachnidae;family
4680;3671.0;tarsocheylidae;family
4681;3672.0;torrenticolidae;family
4682;3673.0;unionicolidae;family
4683;3674.0;artemiidae;family
4684;3675.0;branchinectidae;family
4685;3676.0;branchipodidae;family
4686;3677.0;chirocephalidae;family
4687;3678.0;parartemiidae;family
4688;3679.0;streptocephalidae;family
4689;3680.0;bosminidae;family
4690;3681.0;cercopagididae;family
4691;3682.0;cyzicidae;family
4692;3683.0;leptodoridae;family
4693;3684.0;polyphemidae;family
4694;3685.0;ardeidae;family
4695;3686.0;acerentomidae;family
4696;3687.0;neobisiidae;family
4697;3688.0;menthidae;family
4698;3689.0;garypinidae;family
4699;3690.0;neelidae;family
4700;3691.0;chernetidae;family
4701;3692.0;charontidae;family
4702;3693.0;charinidae;family
4703;3694.0;bochicidae;family
4704;3695.0;fundulidae;family
4705;3696.0;rivulidae;family
4706;3697.0;valenciidae;family
4707;3698.0;elopidae;family
4708;3699.0;bregmacerotidae;family
4709;3700.0;euclichthyidae;family
4710;3701.0;gadidae;family
4711;3702.0;melanonidae;family
4712;3703.0;merlucciidae;family
4713;3704.0;moridae;family
4714;3705.0;aulorhynchidae;family
4715;3706.0;hypoptychidae;family
4716;3707.0;pegasidae;family
4717;3708.0;chanidae;family
4718;3709.0;gonorynchidae;family
4719;3710.0;kneriidae;family
4720;3711.0;apteronotidae;family
4721;3712.0;gymnotidae;family
4722;3713.0;lophotidae;family
4723;3714.0;radiicephalidae;family
4724;3715.0;regalecidae;family
4725;3716.0;lepisosteidae;family
4726;3717.0;brachionichthyidae;family
4727;3718.0;welwitschiaceae;family
4728;3719.0;acoraceae;family
4729;3720.0;alismataceae;family
4730;3721.0;hydrocharitaceae;family
4731;3722.0;ruppiaceae;family
4732;3723.0;scheuchzeriaceae;family
4733;3724.0;tofieldiaceae;family
4734;3725.0;zosteraceae;family
4735;3726.0;doryanthaceae;family
4736;3727.0;philesiaceae;family
4737;3728.0;tecophilaeaceae;family
4738;3729.0;xanthorrhoeaceae;family
4739;3731.0;pontederiaceae;family
4740;3732.0;dasypogonaceae;family
4741;3733.0;burmanniaceae;family
4742;3734.0;nartheciaceae;family
4743;3735.0;corsiaceae;family
4744;3736.0;petermanniaceae;family
4745;3737.0;pandanaceae;family
4746;3738.0;velloziaceae;family
4747;3739.0;anarthriaceae;family
4748;3740.0;bromeliaceae;family
4749;3741.0;eriocaulaceae;family
4750;3742.0;flagellariaceae;family
4751;3743.0;joinvilleaceae;family
4752;3744.0;mayacaceae;family
4753;3745.0;torymidae;family
4754;3746.0;tetracampidae;family
4755;3747.0;clastodermataceae;family
4756;3748.0;echinosteliaceae;family
4757;3749.0;tabellariaceae;family
4758;3750.0;pelagomonadaceae;family
4759;3751.0;cutleriaceae;family
4760;3752.0;acinetosporaceae;family
4761;3753.0;adenocystaceae;family
4762;3754.0;chordariopsidaceae;family
4763;3755.0;ishigeaceae;family
4764;3756.0;ectocarpaceae;family
4765;3757.0;mesosporaceae;family
4766;3758.0;myrionemataceae;family
4767;3759.0;himanthaliaceae;family
4768;3760.0;notheiaceae;family
4769;3761.0;akkesiphycaceae;family
4770;3762.0;chordaceae;family
4771;3763.0;cercopidae;family
4772;3764.0;aphrophoridae;family
4773;3765.0;anisacanthidae;family
4774;3766.0;lepidoleuconidae;family
4775;3768.0;leucettidae;family
4776;3769.0;achramorphidae;family
4777;3770.0;amphoriscidae;family
4778;3771.0;lelapiidae;family
4779;3772.0;minchinellidae;family
4780;3773.0;petrobionidae;family
4781;3774.0;lelapiellidae;family
4782;3775.0;arteriviridae;family
4783;3776.0;paramyxoviridae;family
4784;3777.0;malacoherpesviridae;family
4785;3778.0;siphoviridae;family
4786;3779.0;myoviridae;family
4787;3780.0;sinentomidae;family
4788;3781.0;protoschizomidae;family
4789;3782.0;eukoeneniidae;family
4790;3783.0;meinertellidae;family
4791;3784.0;amphizoidae;family
4792;3785.0;archeocrypticidae;family
4793;3786.0;artematopodidae;family
4794;3787.0;boridae;family
4795;4451320.0;kateretidae;family
4796;3789.0;buprestidae;family
4797;3790.0;byturidae;family
4798;3791.0;callirhipidae;family
4799;3792.0;carabidae;family
4800;3793.0;cerophytidae;family
4801;3794.0;ciidae;family
4802;3795.0;cleridae;family
4803;3796.0;corylophidae;family
4804;3797.0;pyrodictiaceae;family
4805;3798.0;thermoproteaceae;family
4806;3799.0;archaeoglobaceae;family
4807;3800.0;thermofilaceae;family
4808;3801.0;methanobacteriaceae;family
4809;3802.0;halobacteriaceae;family
4810;3803.0;methanocaldococcaceae;family
4811;3804.0;methanothermaceae;family
4812;3805.0;methanocorpusculaceae;family
4813;3806.0;methanospirillaceae;family
4814;3807.0;methanopyraceae;family
4815;3808.0;thermococcaceae;family
4816;3809.0;ferroplasmaceae;family
4817;3810.0;thermoplasmataceae;family
4818;3811.0;acidobacteriaceae;family
4819;3812.0;actinomycetaceae;family
4820;3813.0;caulochytriaceae;family
4821;3814.0;rhizophydiaceae;family
4822;3815.0;globomycetaceae;family
4823;3816.0;physodermataceae;family
4824;9040.0;eucalanidae;family
4825;9041.0;fosshageniidae;family
4826;9042.0;lucicutiidae;family
4827;9046.0;paracalanidae;family
4828;9044.0;metridinidae;family
4829;9045.0;nullosetigeridae;family
4830;9046.0;paracalanidae;family
4831;9047.0;parapontellidae;family
4832;9048.0;phaennidae;family
4833;9049.0;pontellidae;family
4834;9050.0;pseudocyclopidae;family
4835;9051.0;pseudodiaptomidae;family
4836;9052.0;rhincalanidae;family
4837;9050.0;pseudocyclopidae;family
4838;9054.0;scolecitrichidae;family
4839;9055.0;spinocalanidae;family
4840;9056.0;tharybidae;family
4841;9057.0;tortanidae;family
4842;9058.0;cephalobaenidae;family
4843;9059.0;archinotodelphyidae;family
4844;9080.0;ascidicolidae;family
4845;9081.0;buproridae;family
4846;9082.0;fratiidae;family
4847;9083.0;lernaeidae;family
4848;9084.0;notodelphyidae;family
4849;9085.0;ctenosculidae;family
4850;9086.0;dendrogastridae;family
4851;9087.0;aegisthidae;family
4852;9088.0;argestidae;family
4853;9089.0;balaenophilidae;family
4854;9090.0;canthocamptidae;family
4855;9092.0;clytemnestridae;family
4856;9093.0;cylindropsyllidae;family
4857;9094.0;darcythompsoniidae;family
4858;5005.0;miraciidae;family
4859;9096.0;ectinosomatidae;family
4860;5026.0;tachidiidae;family
4861;9098.0;harpacticidae;family
4862;3255245.0;nannopodidae;family
4863;9100.0;laophontopsidae;family
4864;9101.0;leptastacidae;family
4865;9102.0;longipediidae;family
4866;9103.0;acanthochitonidae;family
4867;9104.0;chitonidae;family
4868;3316.0;neopilinidae;family
4869;9106.0;normanellidae;family
4870;9107.0;parastenheliidae;family
4871;9108.0;phyllognathopodidae;family
4872;9109.0;pseudotachidiidae;family
4873;9110.0;irvingiaceae;family
4874;9111.0;chrysobalanaceae;family
4875;9112.0;agathemeridae;family
4876;9113.0;opluridae;family
4877;9114.0;rhineuridae;family
4878;9115.0;scincidae;family
4879;9116.0;tropiduridae;family
4880;9117.0;xenopeltidae;family
4881;9118.0;xenosauridae;family
4882;9119.0;carettochelyidae;family
4883;9120.0;chelidae;family
4884;9121.0;tetragonicipitidae;family
4885;9122.0;tisbidae;family
4886;9123.0;lernaeodiscidae;family
4887;9124.0;peltogastridae;family
4888;9125.0;lauridae;family
4889;9126.0;petrarcidae;family
4890;9127.0;monstrillidae;family
4891;9128.0;mormonillidae;family
4892;9129.0;derocheilocarididae;family
4893;9130.0;calanticidae;family
4894;9131.0;heteralepadidae;family
4895;9132.0;poecilasmatidae;family
4896;9133.0;platycopiidae;family
4897;9134.0;bomolochidae;family
4898;9135.0;chondracanthidae;family
4899;9136.0;clausidiidae;family
4900;9137.0;gastrodelphyidae;family
4901;9138.0;herpyllobiidae;family
4902;9139.0;kelleriidae;family
4903;9140.0;lichomolgidae;family
4904;9141.0;lubbockiidae;family
4905;9142.0;macrochironidae;family
4906;9143.0;pseudanthessiidae;family
4907;9144.0;rhynchomolgidae;family
4908;9145.0;spiophanicolidae;family
4909;9146.0;taeniacanthidae;family
4910;9147.0;telsidae;family
4911;9148.0;xenocoelomatidae;family
4912;9149.0;sebekidae;family
4913;9150.0;lithoglyptidae;family
4914;9151.0;zapfellidae;family
4915;9152.0;balanidae;family
4916;9153.0;bathylasmatidae;family
4917;9154.0;catophragmidae;family
4918;9155.0;chelonibiidae;family
4919;9156.0;chionelasmatidae;family
4920;9158.0;euglenaceae;family
4921;9160.0;coronulidae;family
4922;9161.0;cryptocercidae;family
4923;9162.0;diapheromeridae;family
4924;9163.0;pyrgomatidae;family
4925;9164.0;psychodidae;family
4926;9165.0;acanthopidae;family
4927;9166.0;pachypodidae;family
4928;9167.0;ixodidae;family
4929;9168.0;argasidae;family
4930;9169.0;verrucidae;family
4931;9170.0;artotrogidae;family
4932;9171.0;caligidae;family
4933;9172.0;cancerillidae;family
4934;9173.0;dirivultidae;family
4935;9174.0;lampeidae;family
4936;5854277.0;siboglinidae;family
4937;5854277.0;siboglinidae;family
4938;9177.0;euchloridae;family
4939;9178.0;ganeshidae;family
4940;9179.0;hyponeoidae;family
4941;9180.0;kroyeriidae;family
4942;9181.0;megapontiidae;family
4943;4303250.0;saccopsidae;family
4944;9183.0;micropontiidae;family
4945;9184.0;pandaridae;family
4946;9185.0;pontoeciellidae;family
4947;9186.0;pseudocycnidae;family
4948;9187.0;rataniidae;family
4949;9188.0;sphyriidae;family
4950;9189.0;tanypleuridae;family
4951;9190.0;trebiidae;family
4952;9191.0;halocyprididae;family
4953;9192.0;polycopidae;family
4954;9193.0;thaumatocyprididae;family
4955;9194.0;cypridinidae;family
4956;9195.0;philomedidae;family
4957;9196.0;asteronychidae;family
4958;9197.0;euryalidae;family
4959;9198.0;anguidae;family
4960;9199.0;agamidae;family
4961;9200.0;acrochordidae;family
4962;5841838.0;actinodendridae;family
4963;9202.0;actinoscyphiidae;family
4964;9203.0;actinostolidae;family
4965;9204.0;aiptasiidae;family
4966;4283406.0;bathyphelliidae;family
4967;9206.0;exocoelactiidae;family
4968;9207.0;galatheanthemidae;family
4969;9208.0;gonactiniidae;family
4970;5131.0;halcampidae;family
4971;8086228.0;haliactinidae;family
4972;9211.0;haliplanellidae;family
4973;9212.0;iosactiidae;family
4974;9213.0;isophelliidae;family
4975;9214.0;metridiidae;family
4976;9215.0;minyadidae;family
4977;9216.0;nevadneidae;family
4978;9217.0;phymanthidae;family
4979;8099077.0;ptychodactinidae;family
4980;9219.0;sagartiomorphidae;family
4981;9220.0;stichodactylidae;family
4982;9221.0;intraporidae;family
4983;9222.0;limulidae;family
4984;9223.0;cateriidae;family
4985;9224.0;dracoderidae;family
4986;9225.0;nanaloricidae;family
4987;9226.0;heptapteridae;family
4988;9227.0;methylococcaceae;family
4989;9228.0;pangasiidae;family
4990;9229.0;sisoridae;family
4991;9230.0;trichomycteridae;family
4992;9231.0;blinksiaceae;family
4993;9232.0;catenellopsidaceae;family
4994;9233.0;cruoriaceae;family
4995;9234.0;rathkeidae;family
4996;9235.0;pyrostephidae;family
4997;9236.0;protohydridae;family
4998;9237.0;protiaridae;family
4999;9238.0;primnoidae;family
5000;9239.0;prayidae;family
5001;9240.0;porpitidae;family
5002;9241.0;poritidae;family
5003;9242.0;plexauridae;family
5004;9243.0;physaliidae;family
5005;9244.0;phialuciidae;family
5006;9245.0;pennautlidae;family
5007;9246.0;pennatulidae;family
5008;9247.0;pelagiidae;family
5009;9248.0;parisididae;family
5010;9249.0;paraphyllinidae;family
5011;9250.0;paralcyoniidae;family
5012;9251.0;paragorgiidae;family
5013;9252.0;paracorynidae;family
5014;9253.0;hahellaceae;family
5015;9254.0;otohydridae;family
5016;9255.0;oculinidae;family
5017;9256.0;octocannoididae;family
5018;9257.0;brachycytheridae;family
5019;9258.0;nidaliidae;family
5020;9259.0;cyprididae;family
5021;9260.0;cytheridae;family
5022;9261.0;cytherideidae;family
5023;9262.0;eucytheridae;family
5024;9263.0;krithidae;family
5025;9264.0;leptocytheridae;family
5026;9265.0;chrysopidae;family
5027;9266.0;berothidae;family
5028;9267.0;ascalaphidae;family
5029;9268.0;loxoconchidae;family
5030;9269.0;paracytherideidae;family
5031;9270.0;paradoxostomatidae;family
5032;9271.0;pectocytheridae;family
5033;9272.0;pontocyprididae;family
5034;9273.0;schizocytheridae;family
5035;9274.0;trachyleberididae;family
5036;9275.0;xestoleberididae;family
5037;9276.0;artamidae;family
5038;5214.0;agneziidae;family
5039;9278.0;hypobythiidae;family
5040;9279.0;atrichornithidae;family
5041;9280.0;ascidiidae;family
5042;9281.0;cionidae;family
5043;9282.0;dimeatidae;family
5044;9283.0;doliopsidae;family
5045;9284.0;campephagidae;family
5046;9285.0;cardinalidae;family
5047;9286.0;casuariidae;family
5048;9288.0;chionididae;family
5049;9289.0;ciconiidae;family
5050;9290.0;cinclidae;family
5051;9291.0;annonaceae;family
5052;9292.0;pycnophyidae;family
5053;9293.0;cisticolidae;family
5054;9294.0;climacteridae;family
5055;9295.0;semnoderidae;family
5056;9296.0;bathyctenidae;family
5057;9297.0;craniidae;family
5058;9298.0;discinidae;family
5059;9299.0;thecideidae;family
5060;9300.0;thecidellinidae;family
5061;9304.0;molgulidae;family
5062;9302.0;holozoidae;family
5063;4356823.0;kowalevskiidae;family
5064;9304.0;molgulidae;family
5065;9305.0;coliidae;family
5066;9306.0;conopophagidae;family
5067;9307.0;coraciidae;family
5068;9308.0;cracticidae;family
5069;9309.0;cuculidae;family
5070;9310.0;dicruridae;family
5071;9311.0;formicariidae;family
5072;9312.0;gaviidae;family
5073;9313.0;gruidae;family
5074;9314.0;jacanidae;family
5075;9315.0;laniidae;family
5076;9316.0;laridae;family
5077;9318.0;megapodiidae;family
5078;9319.0;meliphagidae;family
5079;9320.0;meropidae;family
5080;9321.0;mimidae;family
5081;9322.0;muscicapidae;family
5082;9323.0;neosittidae;family
5083;9324.0;nyctibiidae;family
5084;9325.0;odontophoridae;family
5085;9326.0;paramythiidae;family
5086;9327.0;paridae;family
5087;9328.0;pedionomidae;family
5088;9329.0;pelecanidae;family
5089;9330.0;pelecanoididae;family
5090;9331.0;phasianidae;family
5091;9332.0;philepittidae;family
5092;9333.0;picidae;family
5093;9334.0;pittidae;family
5094;9335.0;platysteiridae;family
5095;9336.0;ploceidae;family
5096;9337.0;podargidae;family
5097;9338.0;podicipedidae;family
5098;9339.0;procellariidae;family
5099;9340.0;psittacidae;family
5100;9341.0;psophiidae;family
5101;9342.0;rallidae;family
5102;9343.0;ramphastidae;family
5103;9344.0;remizidae;family
5104;9345.0;scopidae;family
5105;9346.0;steatornithidae;family
5106;9347.0;stercorariidae;family
5107;9348.0;strigidae;family
5108;9349.0;struthionidae;family
5109;9350.0;sturnidae;family
5110;9351.0;sulidae;family
5111;9352.0;thraupidae;family
5112;9353.0;tinamidae;family
5113;9354.0;todidae;family
5114;9355.0;troglodytidae;family
5115;9356.0;trogonidae;family
5116;9357.0;turnicidae;family
5117;9358.0;vireonidae;family
5118;9359.0;zosteropidae;family
5119;9360.0;neobalaenidae;family
5120;9361.0;phocoenidae;family
5121;9362.0;platanistidae;family
5122;9363.0;craseonycteridae;family
5123;9364.0;myzopodidae;family
5124;9365.0;natalidae;family
5125;9366.0;phyllostomidae;family
5126;9367.0;pteropodidae;family
5127;9368.0;vespertilionidae;family
5128;9369.0;dasypodidae;family
5129;9370.0;cynocephalidae;family
5130;9371.0;burramyidae;family
5131;9372.0;macropodidae;family
5132;9373.0;phascolarctidae;family
5133;9374.0;pseudocheiridae;family
5134;9375.0;tarsipedidae;family
5135;9376.0;vombatidae;family
5136;9377.0;dermatemydidae;family
5137;9378.0;procaviidae;family
5138;9379.0;leporidae;family
5139;9380.0;osmylidae;family
5140;9381.0;empusidae;family
5141;9382.0;eremiaphilidae;family
5142;9383.0;mantidae;family
5143;9384.0;mantoididae;family
5144;9385.0;austroperlidae;family
5145;9386.0;capniidae;family
5146;9387.0;chloroperlidae;family
5147;9388.0;diamphipnoidae;family
5148;9389.0;tarachodidae;family
5149;9390.0;toxoderidae;family
5150;9391.0;macroscelididae;family
5151;9392.0;metallyticidae;family
5152;9393.0;bacillidae;family
5153;9394.0;acrididae;family
5154;9395.0;trigonopterygidae;family
5155;9396.0;xyronotidae;family
5156;9397.0;euschmidtiidae;family
5157;9398.0;proscopiidae;family
5158;4403599.0;pamphagodidae;family
5159;9400.0;neopetaliidae;family
5160;9401.0;perilestidae;family
5161;9402.0;platycnemididae;family
5162;9403.0;platystictidae;family
5163;9404.0;polythoridae;family
5164;9405.0;protoneuridae;family
5165;9406.0;mirinidae;family
5166;9407.0;mimallonidae;family
5167;9408.0;micropterigidae;family
5168;9409.0;megalopygidae;family
5169;9410.0;lyonetiidae;family
5170;9411.0;lemoniidae;family
5171;9412.0;tineidae;family
5172;9413.0;cheloniidae;family
5173;9414.0;thylacomyidae;family
5174;9415.0;rhinocerotidae;family
5175;9416.0;tapiridae;family
5176;9417.0;papilionidae;family
5177;9418.0;bradypodidae;family
5178;9419.0;cheirogaleidae;family
5179;9420.0;daubentoniidae;family
5180;9421.0;galagonidae;family
5181;9422.0;indridae;family
5182;9423.0;onchidiidae;family
5183;9424.0;loridae;family
5184;9425.0;megaladapidae;family
5185;9426.0;tarsiidae;family
5186;9427.0;elephantidae;family
5187;9428.0;punctidae;family
5188;9429.0;anomaluridae;family
5189;9430.0;capromyidae;family
5190;9431.0;helicarionidae;family
5191;9432.0;caviidae;family
5192;9433.0;charopidae;family
5193;9434.0;bulimulidae;family
5194;9435.0;dipodidae;family
5195;9436.0;echimyidae;family
5196;9437.0;geomyidae;family
5197;9438.0;agaonidae;family
5198;9439.0;chalcididae;family
5199;9440.0;encyrtidae;family
5200;9441.0;eucharitidae;family
5201;9442.0;eupelmidae;family
5202;9443.0;leucospidae;family
5203;9444.0;mymaridae;family
5204;9445.0;ormyridae;family
5205;9446.0;perilampidae;family
5206;9447.0;pteromalidae;family
5207;9448.0;octodontidae;family
5208;9449.0;dericorythidae;family
5209;9171.0;caligidae;family
5210;9451.0;bolyeridae;family
5211;9453.0;chamaeleonidae;family
5212;9454.0;corytophanidae;family
5213;9455.0;elapidae;family
5214;9456.0;sciuridae;family
5215;9457.0;ellobiidae;family
5216;9458.0;thryonomyidae;family
5217;9459.0;ptilocercidae;family
5218;9460.0;corillidae;family
5219;9461.0;phylliidae;family
5220;9462.0;dugongidae;family
5221;9463.0;trichechidae;family
5222;9464.0;athoracophoridae;family
5223;9465.0;amphibolidae;family
5224;9466.0;achatinellidae;family
5225;9467.0;nesophontidae;family
5226;9468.0;calophyidae;family
5227;9469.0;talpidae;family
5228;9470.0;orycteropodidae;family
5229;9471.0;zoroasteridae;family
5230;9472.0;benthopectinidae;family
5231;9473.0;goniopectinidae;family
5232;9474.0;luidiidae;family
5233;9475.0;porcellanasteridae;family
5234;9476.0;radiasteridae;family
5235;9477.0;acanthasteridae;family
5236;9478.0;adelgidae;family
5237;9479.0;asterinidae;family
5238;9480.0;goniasteridae;family
5239;9481.0;leilasteridae;family
5240;9482.0;bathycrinidae;family
5241;9483.0;empididae;family
5242;9484.0;cylindrotomidae;family
