;genusKey;genus;rank
2493;1015197.0;schizodira;genus
2494;1015198.0;tridesmus;genus
2495;1015202.0;penteporella;genus
2496;1015204.0;catapyrgodesmus;genus
2497;1015206.0;meiodesmus;genus
2498;1015208.0;airocaulon;genus
2499;1015210.0;lemuriocryptus;genus
2500;1015212.0;termitopteryx;genus
2501;1015214.0;eudiporus;genus
2502;1015216.0;poratioides;genus
2503;1015217.0;guianonus;genus
2504;1015220.0;hemicryptodesmus;genus
2505;1015222.0;stiodesmus;genus
2506;1015225.0;dyskolonius;genus
2507;1015228.0;probolocryptus;genus
2508;1015230.0;darlingtoniella;genus
2509;1015232.0;penteporus;genus
2510;1015235.0;cachrypterus;genus
2511;1015237.0;mesotropidesmus;genus
2512;1015239.0;klimakodesmus;genus
2513;1015241.0;taulidesmus;genus
2514;1015246.0;eustaledesmus;genus
2515;1015248.0;docodesmus;genus
2516;1015273.0;procoptodesmus;genus
2517;1015275.0;melastolus;genus
2518;1015276.0;calyptodesmus;genus
2519;1015280.0;cryptomauritius;genus
2520;1015282.0;pastazidia;genus
2521;1015284.0;gibberdesmus;genus
2522;1015286.0;attemsodesmus;genus
2523;1015288.0;mesocryptodesmus;genus
2524;1015290.0;adenomeropus;genus
2525;1015292.0;isotropidesmus;genus
2526;1015294.0;tijucadesmus;genus
2527;1015296.0;evurodesmus;genus
2528;1015298.0;schedypodesmus;genus
2529;1015300.0;bolivaresmus;genus
2530;1015301.0;pronodesmus;genus
2531;1015303.0;cryptyma;genus
2532;1015308.0;peckfiskia;genus
2533;1015310.0;berlesedesmus;genus
2534;1015312.0;loretosia;genus
2535;1015315.0;adisiella;genus
2536;1015319.0;karukeromus;genus
2537;1015321.0;apsyma;genus
2538;1015322.0;fennellia;genus
2539;1015324.0;stegodesmus;genus
2540;1015327.0;districtodesmus;genus
2541;1015329.0;prionodesmus;genus
2542;1015331.0;cryptocephalopus;genus
2543;1015333.0;pagodesmus;genus
2544;1015335.0;catapleuradesmus;genus
2545;8606927.0;akreiodesmus;genus
2546;1015341.0;jeekelia;genus
2547;1015344.0;thelodesmus;genus
2548;1015346.0;sisyrodesmus;genus
2549;1015348.0;styraxodesmus;genus
2550;1015353.0;treseolobus;genus
2551;1015355.0;plagiotropidesmus;genus
2552;1015357.0;cryptocephalius;genus
2553;1015359.0;nonnodesmus;genus
2554;1015361.0;telauxus;genus
2555;1015362.0;asolenitus;genus
2556;1015364.0;lobodesmus;genus
2557;1015366.0;augesmus;genus
2558;1015369.0;iomoides;genus
2559;1015377.0;iomus;genus
2560;1015383.0;synoptura;genus
2561;1015386.0;euschoutedenia;genus
2562;1015388.0;skotodesmus;genus
2563;1015390.0;dilophops;genus
2564;1015392.0;plethodesmus;genus
2565;1015394.0;coccoelasma;genus
2566;1015396.0;nesodesmus;genus
2567;1015398.0;arionus;genus
2568;1015400.0;lobiferodesmus;genus
2569;1015402.0;taulidesmella;genus
2570;1015406.0;euhercodesmus;genus
2571;1015408.0;pyrgodesmus;genus
2572;1015410.0;diporodesmus;genus
2573;1015412.0;platykapelus;genus
2574;1015414.0;cynedesmus;genus
2575;1015420.0;lophodesmus;genus
2576;1015439.0;cordylonotum;genus
2577;1015441.0;napodesmus;genus
2578;1015449.0;yporangiella;genus
2579;1015451.0;henicomus;genus
2580;1015453.0;tarmadesmus;genus
2581;1015456.0;poratia;genus
2582;1015478.0;euporodesmus;genus
2583;1015480.0;quasidesmus;genus
2584;1015482.0;eirenyma;genus
2585;1015483.0;dedalodesmus;genus
2586;1015485.0;periechodesmus;genus
2587;1015487.0;orthyma;genus
2588;1015489.0;chytodesmus;genus
2589;1015492.0;nabotomus;genus
2590;1015494.0;araguayadesmus;genus
2591;1015498.0;udodesmus;genus
2592;1015500.0;idiurodesmus;genus
2593;1015502.0;stylodesmus;genus
2594;1015505.0;psochodesmus;genus
2595;1015507.0;rharodesmus;genus
2596;1015509.0;delurodesmus;genus
2597;1015511.0;pixodesmus;genus
2598;1015513.0;dicropus;genus
2599;1015515.0;cryphodesmus;genus
2600;1015519.0;liomus;genus
2601;1015523.0;xenodesmus;genus
2602;1015525.0;hercodesmus;genus
2603;1015527.0;stylopaulicea;genus
2604;1015529.0;kapyrodesmus;genus
2605;1015530.0;gonographis;genus
2606;1015531.0;eoromus;genus
2607;1015533.0;propyrgodesmus;genus
2608;1015535.0;steganostigmus;genus
2609;1015537.0;muyudesmus;genus
2610;1015539.0;ceratesmus;genus
2611;1015540.0;diceratodesmus;genus
2612;1015542.0;perucryptus;genus
2613;1015544.0;myrmecodesmus;genus
2614;1015606.0;cryptocorypha;genus
2615;1015610.0;octochaunus;genus
2616;1015612.0;lifoudesmus;genus
2617;1015614.0;vassununga;genus
2618;1015616.0;heteropente;genus
2619;1015619.0;stictodesmus;genus
2620;1015621.0;enantiurodesmus;genus
2621;1015623.0;pseudocatapyrgodesmus;genus
2622;1015626.0;cyphotylus;genus
2623;1015630.0;chatelainea;genus
2624;1015632.0;myxodesmus;genus
2625;1015634.0;amynticodesmus;genus
2626;1015636.0;leuritus;genus
2627;1015638.0;urodesmus;genus
2628;1015641.0;brachyurodesmus;genus
2629;1015642.0;biaporus;genus
2630;1015644.0;lepturodesmus;genus
2631;1015646.0;uberlandiodesmus;genus
2632;1015648.0;ancylochetus;genus
2633;1015650.0;heptoporodesmus;genus
2634;1015652.0;scaptodesmus;genus
2635;1015668.0;eumastostethus;genus
2636;1015670.0;rupidesmus;genus
2637;1015672.0;cheirogonus;genus
2638;1015675.0;pseudoleptodesmus;genus
2639;1015679.0;odontopeltis;genus
2640;1015697.0;podiscodesmus;genus
2641;1015699.0;cordyloconus;genus
2642;1015702.0;neocordyloporus;genus
2643;1015718.0;cubodesmus;genus
2644;1015727.0;biporodesmus;genus
2645;1015730.0;leiomodesmus;genus
2646;1016118.0;chondrodesmus;genus
2647;1015734.0;ancholeptodesmus;genus
2648;1015736.0;heteropeltis;genus
2649;1015738.0;telonychopus;genus
2650;1015743.0;ricodesmus;genus
2651;1015749.0;gitadesmus;genus
2652;1015750.0;diaphorodesmus;genus
2653;1015754.0;plicatodesmus;genus
2654;1015758.0;anisodesmus;genus
2655;1015764.0;colombodesmus;genus
2656;1015770.0;morphotelus;genus
2657;1015776.0;belonodesmus;genus
2658;1015778.0;kyphopyge;genus
2659;1015780.0;leptherpum;genus
2660;1015791.0;cyclorhabdus;genus
2661;1015793.0;allarithmus;genus
2662;1015795.0;hypselodesmus;genus
2663;1015797.0;tanzaniella;genus
2664;1015799.0;eucordyloporus;genus
2665;1015809.0;rhaphandra;genus
2666;1015811.0;desmoleptus;genus
2667;1015814.0;platyurodesmus;genus
2668;1015816.0;antillodesmus;genus
2669;1015820.0;cordilleronomus;genus
2670;1015822.0;morogorius;genus
2671;1015824.0;benoitesmus;genus
2672;1015836.0;lasiomazus;genus
2673;1015838.0;xeneurydesmus;genus
2674;1015840.0;peruprion;genus
2675;1015845.0;alocodesmus;genus
2676;1015864.0;paracordyloporus;genus
2677;1015892.0;tessarithys;genus
2678;1015894.0;trienchodesmus;genus
2679;1015895.0;eucampesmus;genus
2680;1015898.0;quisquicia;genus
2681;1015912.0;cyrtaphe;genus
2682;1015917.0;phylactophallus;genus
2683;1015921.0;chondrotropis;genus
2684;1015926.0;micronchodesmus;genus
2685;1015928.0;beatadesmus;genus
2686;1015930.0;kisantus;genus
2687;1015937.0;tylodesmus;genus
2688;1015949.0;allassodesmus;genus
2689;1015952.0;harpagodesmus;genus
2690;1015954.0;synecheporus;genus
2691;1015962.0;eucampesmella;genus
2692;1015965.0;pterygiodesmus;genus
2693;1015967.0;cylindromus;genus
2694;1015969.0;platinodesmus;genus
2695;1015971.0;strongylosomides;genus
2696;1015973.0;chelodesmus;genus
2697;1015975.0;mesodesmus;genus
2698;1015987.0;batodesmus;genus
2699;1015990.0;leptodesmus;genus
2700;1016086.0;tuberodesmus;genus
2701;1016088.0;rhacophorus;genus
2702;1016109.0;granmadesmus;genus
2703;1016111.0;talamancia;genus
2704;1016115.0;ptyxesmus;genus
2705;1016118.0;chondrodesmus;genus
2706;1016174.0;cypraeogona;genus
2707;1016176.0;phlyzakium;genus
2708;1016182.0;chondrodesmoides;genus
2709;1016204.0;basacantha;genus
2710;1016219.0;isodesmus;genus
2711;1016222.0;tunochilus;genus
2712;1016224.0;afolabina;genus
2713;1016227.0;graphidochirus;genus
2714;1016231.0;stirosoma;genus
2715;1015845.0;alocodesmus;genus
2716;1016287.0;trichomorpha;genus
2717;1016237.0;ellipodesmus;genus
2718;1016241.0;pogonodesmus;genus
2719;1016242.0;cyclorhabdoides;genus
2720;1016244.0;pandirodesmus;genus
2721;1016246.0;cearodesmus;genus
2722;1016248.0;amphelictogon;genus
2723;1016285.0;triadesmus;genus
2724;1016287.0;trichomorpha;genus
2725;1016331.0;achromoporus;genus
2726;1018675.0;libanaphe;genus
2727;1018677.0;gonepacra;genus
2728;1018679.0;oxydesmus;genus
2729;1018726.0;exochoromus;genus
2730;1018728.0;lyodesmus;genus
2731;1018732.0;mastigoromus;genus
2732;1018734.0;orodesmus;genus
2733;1018748.0;allocotoproctus;genus
2734;1018752.0;chilophus;genus
2735;1018754.0;rhododesmus;genus
2736;1018756.0;aneptoporus;genus
2737;1018758.0;fontariopsis;genus
2738;1018760.0;metaphoricus;genus
2739;1018762.0;discodesmus;genus
2740;1019842.0;asphalidesmus;genus
2741;1018771.0;oodedesmus;genus
2742;1018773.0;aphlotes;genus
2743;1018775.0;cottodesmus;genus
2744;1018777.0;peronorchus;genus
2745;1018779.0;eneilissomus;genus
2746;1018782.0;plusiogonodesmus;genus
2747;1018784.0;gymnogonodesmus;genus
2748;1018786.0;hynidesmus;genus
2749;1018790.0;hyperothrix;genus
2750;1018792.0;mauritiosoma;genus
2751;1018794.0;aipotropis;genus
2752;1018796.0;pilochilus;genus
2753;1018798.0;cocacolaria;genus
2754;1018800.0;tidesmus;genus
2755;1018802.0;comodesmus;genus
2756;1018804.0;harpagonopus;genus
2757;1018807.0;fijiodesmus;genus
2758;1018809.0;mastodesmus;genus
2759;1018811.0;brachydesmus;genus
2760;1018812.0;mauritacantha;genus
2761;1018816.0;choridesmus;genus
2762;1018818.0;phreatodesmus;genus
2763;1018824.0;arndtodesmus;genus
2764;1018827.0;phlyctodesmus;genus
2765;1018829.0;cotylotropis;genus
2766;1018831.0;tasmanodesmus;genus
2767;1018833.0;eoniscus;genus
2768;1018835.0;strongylosomum;genus
2769;1018837.0;zeuctodesmus;genus
2770;1018840.0;synthodesmus;genus
2771;1018842.0;pammicrophallus;genus
2772;1018846.0;tunodesmus;genus
2773;1018849.0;elcarmenia;genus
2774;1018851.0;duoporus;genus
2775;1018853.0;holistophallus;genus
2776;1018855.0;heterosphaeroparia;genus
2777;1018857.0;schizotelopus;genus
2778;1018862.0;cylindrogonus;genus
2779;1018865.0;magidesmus;genus
2780;1018867.0;esperanzella;genus
2781;1018869.0;ootacadesmus;genus
2782;1018871.0;chilaphrodesmus;genus
2783;1018879.0;hexadesmus;genus
2784;1018881.0;dasyodontus;genus
2785;1018883.0;kukkalodesmus;genus
2786;1018885.0;fuhrmannodesmus;genus
2787;1018896.0;mesethodesmus;genus
2788;1018898.0;cachania;genus
2789;1018900.0;hemisphaeroparia;genus
2790;1018902.0;pseudosphaeroparia;genus
2791;1018904.0;topalodesmus;genus
2792;1018906.0;irogonus;genus
2793;1018908.0;agenodesmus;genus
2794;1018911.0;enantiogonus;genus
2795;1018913.0;moojenodesmus;genus
2796;1018926.0;brachycerodesmus;genus
2797;1018934.0;glenniea;genus
2798;1018936.0;pichitaria;genus
2799;1018938.0;olmodesmus;genus
2800;1018940.0;trematodesmus;genus
2801;1018942.0;cyclopsodesmus;genus
2802;1018947.0;venezuelodesmus;genus
2803;1018949.0;leiogonopus;genus
2804;1018952.0;salvadoria;genus
2805;1018959.0;tylogoneus;genus
2806;1018965.0;adisia;genus
2807;1018967.0;elgonicola;genus
2808;1018969.0;mabocus;genus
2809;1018971.0;barathrodesmus;genus
2810;1018973.0;pozodesmus;genus
2811;1018975.0;tichodesmus;genus
2812;1018977.0;cutervodesmus;genus
2813;1018987.0;typhlopygmaeosoma;genus
2814;1018991.0;sphaeroparia;genus
2815;1019004.0;trilobodesmus;genus
2816;1019006.0;aetheandra;genus
2817;1019008.0;eburodesmus;genus
2818;1019010.0;mecistoparia;genus
2819;1019012.0;cryptogonodesmus;genus
2820;1019019.0;assamodesmus;genus
2821;1019021.0;giustoella;genus
2822;1019024.0;phaneromerium;genus
2823;1019041.0;coonoorophilus;genus
2824;1019043.0;irazunus;genus
2825;1019051.0;sholaphilus;genus
2826;1019053.0;trichozonus;genus
2827;1019055.0;gyrophallus;genus
2828;1019056.0;speodesmus;genus
2829;1019057.0;dendrobrachypus;genus
2830;1019059.0;caramba;genus
2831;1019063.0;sumidero;genus
2832;1019068.0;bactrodesmus;genus
2833;1019070.0;eutynellus;genus
2834;1019072.0;pachygonopus;genus
2835;1019074.0;chirripeckia;genus
2836;1019076.0;hystrichodesmus;genus
2837;1019078.0;devillea;genus
2838;1019087.0;spirobolellus;genus
2839;1019214.0;boraria;genus
2840;1019438.0;brachoria;genus
2841;1019091.0;montaphe;genus
2842;1019097.0;nannaria;genus
2843;1019724.0;melaphe;genus
2844;1019097.0;nannaria;genus
2845;1019128.0;falloria;genus
2846;1019161.0;semionellus;genus
2847;1019169.0;ezaria;genus
2848;1019689.0;orophe;genus
2849;1019172.0;leptocircus;genus
2850;1019173.0;spathoria;genus
2851;1019174.0;isaphe;genus
2852;1019179.0;croatania;genus
2853;1019187.0;levizonus;genus
2854;1019194.0;selenocheir;genus
2855;1019198.0;stelgipus;genus
2856;1019205.0;metaxycheir;genus
2857;1019208.0;apheloria;genus
2858;1019214.0;boraria;genus
2859;1019230.0;erdelyia;genus
2860;1019232.0;parafontaria;genus
2861;1019291.0;wamokia;genus
2862;1019300.0;yaetakaria;genus
2863;1019302.0;cherokia;genus
2864;1019303.0;hybaphe;genus
2865;1019305.0;lourdesia;genus
2866;1019307.0;cheirauxus;genus
2867;1019310.0;dixioria;genus
2868;1019318.0;chonaphe;genus
2869;1019326.0;riukiaria;genus
2870;1019330.0;lyrranea;genus
2871;1019334.0;dicellarius;genus
2872;1019341.0;motyxia;genus
2873;1019355.0;gyalostethus;genus
2874;1019356.0;acentronus;genus
2875;1019357.0;profontaria;genus
2876;1019359.0;macellolophus;genus
2877;1019363.0;pachydesmus;genus
2878;1019367.0;prionogonus;genus
2879;1019390.0;sigmoria;genus
2880;1019418.0;tucoria;genus
2881;1019419.0;harpaphe;genus
2882;1019421.0;phanoria;genus
2883;1019422.0;cruzodesmus;genus
2884;1019424.0;koreoaria;genus
2885;1019426.0;xystocheir;genus
2886;1019435.0;dynoria;genus
2887;1019438.0;brachoria;genus
2888;1019484.0;caralinda;genus
2889;1019491.0;amplocheir;genus
2890;1019492.0;phrurodesmus;genus
2891;1019497.0;parvulodesmus;genus
2892;1019499.0;kiulinga;genus
2893;1019545.0;rhysodesmus;genus
2894;1019506.0;sigmocheir;genus
2895;1019519.0;pleuroloma;genus
2896;1019536.0;hubroria;genus
2897;1019540.0;deltotaria;genus
2898;1019545.0;rhysodesmus;genus
2899;1019648.0;ochridaphe;genus
2900;1019649.0;thrinaphe;genus
2901;1019651.0;parcipromus;genus
2902;1019656.0;paimokia;genus
2903;1019664.0;japonaria;genus
2904;1019670.0;rudiloria;genus
2905;1019681.0;oenomaea;genus
2906;1019682.0;thrinaxoria;genus
2907;1019689.0;orophe;genus
2908;1019694.0;tubaphe;genus
2909;1019696.0;gonoessa;genus
2910;1019702.0;brevigonus;genus
2911;1019705.0;sinoria;genus
2912;1019707.0;cleptoria;genus
2913;1019724.0;melaphe;genus
2914;1019754.0;ochthocelata;genus
2915;1019756.0;anombrocheir;genus
2916;1019759.0;furcillaria;genus
2917;1019765.0;cheiropus;genus
2918;1019341.0;motyxia;genus
2919;1019767.0;stenodesmus;genus
2920;1019785.0;nikkonus;genus
2921;1019787.0;eurymerodesmus;genus
2922;1021390.0;scoliogmus;genus
2923;1021395.0;cyliosoma;genus
2924;1021405.0;kylindotherium;genus
2925;1021476.0;sphaerotherium;genus
2926;1021409.0;sphaeropoeus;genus
2927;1021410.0;arthrosphaera;genus
2928;1021471.0;bournellum;genus
2929;1021473.0;procyliosoma;genus
2930;1021476.0;sphaerotherium;genus
2931;1021542.0;zephronia;genus
2932;1021543.0;cyliosomella;genus
2933;1021548.0;castanotheroides;genus
2934;1021555.0;leptoprotopus;genus
2935;1021558.0;lissosphaera;genus
2936;1021559.0;castanotherium;genus
2937;1021716.0;leptotelopus;genus
2938;1021651.0;tonkinobelum;genus
2939;1021652.0;bothrobelum;genus
2940;1021654.0;cryxus;genus
2941;1021658.0;rajasphaera;genus
2942;1021665.0;sphaerobelum;genus
2943;1021711.0;cynotelopus;genus
2944;1021715.0;glomeris;genus
2945;1021716.0;leptotelopus;genus
2946;1021777.0;tigridosphaera;genus
2947;1021793.0;prionobelum;genus
2948;1021808.0;pantitherium;genus
2949;1021809.0;rhopalopaeus;genus
2950;1021811.0;niponiosoma;genus
2951;1021813.0;eudigona;genus
2952;1021815.0;ancudia;genus
2953;1021817.0;megalotyla;genus
2954;1021819.0;autaretia;genus
2955;1021821.0;bomogona;genus
2956;1021840.0;chelogona;genus
2957;1021844.0;ornithogona;genus
2958;1021846.0;broelemanneuma;genus
2959;1021849.0;rothenbuehleria;genus
2960;1021857.0;plectogona;genus
2961;1021863.0;iulogona;genus
2962;1021881.0;nanogona;genus
2963;1021894.0;janetschekella;genus
2964;1021898.0;pterygophorosoma;genus
2965;1021912.0;paradactylophorosoma;genus
2966;1021919.0;pedemontia;genus
2967;1021993.0;synischiosoma;genus
2968;4420072.0;euceratosoma;genus
2969;1023410.0;haasea;genus
2970;1022026.0;triakontazona;genus
2971;1022057.0;brentosoma;genus
2972;1022059.0;dyocerasoma;genus
2973;1022072.0;sardosoma;genus
2974;1022074.0;rhymogona;genus
2975;1022119.0;anthroherposoma;genus
2976;1022121.0;oroposoma;genus
2977;1022140.0;orotrechosoma;genus
2978;1022141.0;dactylophorosoma;genus
2979;1022364.0;corsicosoma;genus
2980;1022147.0;litogona;genus
2981;1022150.0;semiosoma;genus
2982;1022155.0;calatractosoma;genus
2983;1022160.0;crossosoma;genus
2984;1022168.0;listrocheiritium;genus
2985;1022188.0;ochogona;genus
2986;1022254.0;ceratosoma;genus
2987;1022267.0;basigona;genus
2988;1022269.0;pyrgocyphosoma;genus
2989;1022359.0;lessinosoma;genus
2990;1022362.0;aspromontia;genus
2991;1022364.0;corsicosoma;genus
2992;1022367.0;helvetiosoma;genus
2993;1022389.0;kelempekia;genus
2994;1021846.0;broelemanneuma;genus
2995;1022399.0;carniosoma;genus
2996;1022408.0;aporogona;genus
2997;1022411.0;atractosoma;genus
2998;1022438.0;macrochaeteuma;genus
2999;1022440.0;calochaeteuma;genus
3000;1022556.0;dybasia;genus
3001;1022450.0;cleidogona;genus
3002;1022609.0;tiganogona;genus
3003;1022450.0;cleidogona;genus
3004;1022609.0;tiganogona;genus
3005;1022450.0;cleidogona;genus
3006;1022553.0;solaenogona;genus
3007;1022556.0;dybasia;genus
3008;1022450.0;cleidogona;genus
3009;1022562.0;pseudotremia;genus
3010;1022556.0;dybasia;genus
3011;1022562.0;pseudotremia;genus
3012;1022450.0;cleidogona;genus
3013;1022607.0;cabraca;genus
3014;1022609.0;tiganogona;genus
3015;1022450.0;cleidogona;genus
3016;1022450.0;cleidogona;genus
3017;1022450.0;cleidogona;genus
3018;1022450.0;cleidogona;genus
3019;1022609.0;tiganogona;genus
3020;1022633.0;speoseya;genus
3021;1022635.0;ochrogramma;genus
3022;1022642.0;caseya;genus
3023;1008179.0;cribrilina;genus
3024;1008193.0;pliophloea;genus
3025;1008195.0;reginella;genus
3026;1008202.0;inferusia;genus
3027;1008205.0;jolietina;genus
3028;1008208.0;dendroperistoma;genus
3029;1008211.0;cribrilaria;genus
3030;1008222.0;callistopora;genus
3031;1008208.0;dendroperistoma;genus
3032;1008237.0;corbulipora;genus
3033;1008241.0;collarina;genus
3034;1008244.0;reginelloides;genus
3035;1008246.0;eucheilopora;genus
3036;1008251.0;filaguria;genus
3037;1008254.0;jullienula;genus
3038;1008258.0;anaskopora;genus
3039;1008261.0;hayamiellina;genus
3040;1008263.0;figularia;genus
3041;1008349.0;parafigularia;genus
3042;1008351.0;puellina;genus
3043;1008352.0;klugerella;genus
3044;1008365.0;cribralaria;genus
3045;1008375.0;inversiscaphos;genus
3046;1008377.0;distansescharella;genus
3047;1008382.0;gephyrotes;genus
3048;1003725.0;eucratea;genus
3049;1008395.0;acorania;genus
3050;1008397.0;jubella;genus
3051;1008413.0;smithsonius;genus
3052;1008400.0;raxifabia;genus
3053;1008409.0;aberrodomus;genus
3054;1008413.0;smithsonius;genus
3055;1008417.0;bifaxaria;genus
3056;1008426.0;diplonotos;genus
3057;1008438.0;domosclerus;genus
3058;1008453.0;halysisis;genus
3059;1008455.0;savignyella;genus
3060;1008457.0;metrarabdotos;genus
3061;1008464.0;aequilumina;genus
3062;1008466.0;polirhabdotos;genus
3063;1008468.0;scalicella;genus
3064;1008471.0;strongylopora;genus
3065;1008475.0;orthoscuticella;genus
3066;1008489.0;paracribricellina;genus
3067;1008491.0;cornuticellina;genus
3068;1008493.0;calpidium;genus
3069;1008496.0;strophipora;genus
3070;1008498.0;talivittaticella;genus
3071;1008506.0;pterocella;genus
3072;1008511.0;cribricellina;genus
3073;1008513.0;cornuticella;genus
3074;1008519.0;costaticella;genus
3075;1008528.0;vasignyella;genus
3076;1008532.0;scuticella;genus
3077;1008534.0;plagiopora;genus
3078;1008536.0;catenicella;genus
3079;1008565.0;claviporella;genus
3080;1008571.0;bryosartor;genus
3081;1005962.0;hippothoa;genus
3082;1008575.0;terminocella;genus
3083;1008578.0;tecatia;genus
3084;1008580.0;baudina;genus
3085;1008583.0;pasythea;genus
3086;1008586.0;gemellipora;genus
3087;1008591.0;cryptosula;genus
3088;1008600.0;harmeria;genus
3089;1008602.0;eschara;genus
3090;1008603.0;euoplozoum;genus
3091;1008605.0;haplopoma;genus
3092;1008613.0;actisecos;genus
3093;1008616.0;vitrius;genus
3094;1008618.0;ralepria;genus
3095;1008620.0;toretocheilum;genus
3096;1008623.0;cylindroporella;genus
3097;1008625.0;phonicosia;genus
3098;1008632.0;cribellopora;genus
3099;1008639.0;nimba;genus
3100;1008644.0;rogicka;genus
3101;1008647.0;lacerna;genus
3102;1008655.0;arthropoma;genus
3103;1008658.0;nimbella;genus
