gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1043996226	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613251701qvdRCVyqHVQpb1Lp							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996226	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613251311xN2J9HAJev8dvNjN							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995883	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612698974a4S7gwiyRQ4KeC6w							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995216	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984596309hO2G8nvknb1UP4n3							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995216	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984594782JsUhHVqTiXbNReZe							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995215	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860199319ceHIIXowKOXuMq0L							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995215	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860200498ZAANAHPgt9U8hXvX							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995198	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469617558906jRCzIfLBDbSN2Yx1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995182	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696181059121O2oTkhZVt3P17eT							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995182	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469618105674PPjRVLruJXtZJa6L							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995170	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469618076154qrRia2muRRqFrLSn							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995170	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469618075788bRZITc6qLwJgt1n8							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995144	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469620950733Y4wLokKzZSfynBL2							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995144	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469620950920wNPm8kxxwXobXr1S							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995099	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469617221337KXvWWFriKMBVw5FS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995099	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469617221105Ofu7YZFGRiCaDwGI							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995095	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612365949qzcVxK83AyYhNMOC							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995094	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469618278678JPMGx3sziXWyXmGQ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995075	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696120445649HzvpQfXlOzYADTM							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043995075	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612043877HtkWI7Bgmxs4G8Hg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043993669	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469617185958PGFgxlHwomHKQ6dX							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043991283	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459855835900JmIefjK6R6tidlI4							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043991283	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459855905750w3Pn8pU73CwIou9T							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043990872	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459856028784KN8bQcb5kjdzAWek							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043990872	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598560976426Ow71EFPfyjhDyeK							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043990712	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574875551OqnuyC9IJ10wVQQa							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990712	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574876269qFujfOtMzpVl1ES1							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990712	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574876568oDGwx4zAg1qKnP3e							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990712	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/15995748758979dT9l568Y5tAJKrt							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990712	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574875163Lcx5kScca3yz3MdE							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990712	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574874471Hwx2ccnYtyhwZkxu							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990711	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/15995747974826Iv4ozQ6y0CmLefW							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990711	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574798257R5XWyL0DGluHbABb							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990711	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574798551Fto8pgEfwloD3lL8							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990711	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574797911ygUhaRTUe4WW4kte							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990370	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574711864gkX3BSmBiuGy7fQ5							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990370	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574711159RvyzImG0IxrZ0E7l							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990370	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1600246809356eCN4tsD8D9ntQRv2							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990370	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574712624mqESTL5Ano4hwU9N							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990370	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/15995747115071Y1c750CFLYLPWoj							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043990370	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574712198V0mD4AzZ58UeNeh3							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043989773	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612519999hbuAsLQJR99zALJB							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043989773	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696125202094TdFmKZJqbCQpqcl							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043989651	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459856167761w7ryfYv8wTIIuRU6							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043989651	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459856235489xFkVmKZQpuqmPcOz							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043989431	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/159957442273349bCNM8MqZUvC4pr							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043989431	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574421203gapiMD9ekv5W2Kif							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043989431	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574421855n3IxIdK3XRYZTZv6							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043989431	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574422132HMUup2ZgMidSenPo							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043989431	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574423030ZweEzdPKNu0GKzrs							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043989431	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599574423310GBY4SgZbtzIGymYl							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043988875	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599471641470jVS0ozIepHungY4m							Brabant D.			http://creativecommons.org/licenses/by/4.0/	
1043988875	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599471828398DayjWpM2rusnq82Y							Brabant D.			http://creativecommons.org/licenses/by/4.0/	
1043988875	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1599484043796aQSuUzDIe5Sptt1r							Plateforme Surfaçus			http://creativecommons.org/licenses/by/4.0/	
1043986919	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598606123605veGD5o6lUdLmitl							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043986919	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860611729dXhoKUxdeObMgmKi							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043986919	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860610683of7WeasRlE6qTnrc							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043986918	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860543565SZRn5i7hMiaUfq6X							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043983280	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469616817833j4Ka7QXWivWk7ZmC							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043983280	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469616817018vvGhlDXBYYHL28t4							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982866	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985710792tyLRBAMRqtbwj0lb							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982866	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985709414xD7vekefIENt86I5							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982855	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985661491RP70GXRUiC2bukRg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982844	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985621199cErznL5gEgAN0ZRz							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982833	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609859539088rupKXpqSakJFmmV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982831	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985915715bvHdgPf7L6Wrixtv							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982830	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985818409CIeqiMjbFqKZx6EG							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982830	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985816535XbhwhdWBfeMEzpaM							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982830	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985815102bMZ6K7QshvhlMOs3							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982822	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612428484921O7nqxdHOhdXwFWY							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982815	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985755583MXUHJgyJn1wqeqkV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982815	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985758015E4qQb4HNX91myrr1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982814	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459519028075S9feCRFvlq2V4NB2							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982813	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518941104pjkCg8USTvSy65Cq							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982812	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518866763Dlm1L8BZcBzxP0Yg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043982810	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860677880VxVZCbTVLuRrZDJk							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043981098	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469608687303NSVIuGZDx4PJtz3m							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043981098	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469608687021oC8Z3qkpMmFFpP1e							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
